tweet_id,username,source_file,tweet_url,full_text,has_media,suggested_tags,your_tags,notes
1316646397219799041,sharanvkaur,top_rt,https://x.com/sharanvkaur/status/1316646397219799041,tfw when you kill a man and get the same punishment as the indian siblings who said systemic racism exists in singapore 🙀🙀🙀 https://t.co/IJdzPnGpnl,no,politics;justice;humor,Politics; Race; Justice,
317367294948933633,patio11,top_rt,https://x.com/patio11/status/317367294948933633,"PSA: If you use Postgres, be ready for a patch to drop next week and *apply it immediately*.  It fixes an issue which is Very Bad News (TM).",no,technology;community;practical-philosophy,Software development; tech-news,
1919540068538318913,PrinceVogel,top_rt,https://x.com/PrinceVogel/status/1919540068538318913,"Buddhist homeowner told by HOA not to construct any permanent structures

""Not a problem"" he says",no,humor;philosophy;community,Humour; Religion; Philosophy,
446059255154888704,patio11,top_rt,https://x.com/patio11/status/446059255154888704,"As a lifelong Windows user, my reaction after a week with the Macbook Pro is a) crying over lost time + b) hating how right Apple fans were.",no,technology;humor;consumer-culture,humour; tech,
1595404930889785346,mykola,top_rt,https://x.com/mykola/status/1595404930889785346,"If you don’t see that this country is headed for a queer genocide you simply don’t understand how people work.

There is a large group of Americans who feel that queer people deserve to be killed, that it shouldn’t news.

And they are growing more vocal and safe. https://t.co/u1iaX7cEth",no,politics;identity;social-justice,Politics; LGBTQ,
1739424165344751685,AskYatharth,top_rt,https://x.com/AskYatharth/status/1739424165344751685,"""time will pass anyway so you mightas well spend it improving your dinner, your home, your life""",no,practical-philosophy;mindfulness;lifestyle,practical-philosophy; domesticity; productivity,
1662052304361775105,visakanv,top_rt,https://x.com/visakanv/status/1662052304361775105,"Guy describes how his friend is the group’s Airport Dad (takes everyone’s passports, double-checks everything, etc) the comments are full of ladies who wanna marry him https://t.co/K8vG9srMVw",yes,relationships;humor;social-dynamics,relationships; humor; social-dynamics; gender,
668003686912794625,maradydd,top_rt,https://x.com/maradydd/status/668003686912794625,"You can either have e-commerce, e-government, and the Internet of Things, or you can have no encryption and NONE OF THEM.",no,technology;politics;practical-philosophy,Cybersecurity; Privacy; Policy,
1828461484277461447,vividvoid,top_rt,https://x.com/vividvoid/status/1828461484277461447,gm https://t.co/TWf7ImRGCE,yes,community;online-life;identity,Philosophy; language; humour,
730420242178924544,patio11,top_rt,https://x.com/patio11/status/730420242178924544,OSS has conditioned firms which literally have $50 million in the bank to send support requests to people who are worried about $600 rent.,no,technology;power-dynamics;confronting,Open source; economics; power,
1816257836764258420,christineist,top_rt,https://x.com/christineist/status/1816257836764258420,"do you have any default rules for your life? like ""no bread"" or ""always go on 2 dates"" something",no,relationships;practical-philosophy;self-improvement,Practical-philosophy,
1790216786840883617,eigenrobot,top_rt,https://x.com/eigenrobot/status/1790216786840883617,oh https://t.co/PSAlew8rqQ,yes,humour;culture;twitter-meta,Biology; Public health; x-risk,
936628610474983424,patio11,top_rt,https://x.com/patio11/status/936628610474983424,Startups are (by necessity) filled with generalists; big companies are filled with specialists. People underestimate how effective a generalist can be at things which are done by specialists. People underestimate how deep specialties can run. These are simultaneously true.,no,practical-philosophy;creativity;ambition,Business; labour,
1585191601189826560,cxgonzalez,top_rt,https://x.com/cxgonzalez/status/1585191601189826560,"to rent an apartment in spain you need a spanish bank account, to open a spanish bank account you need to register as a resident and to register as a resident you need an apartment 🙂",no,humour;confronting;politics,humour; bureaucracy,
47357140700114944,tnorthcutt,top_rt,https://x.com/tnorthcutt/status/47357140700114944,Microsoft is making IE9 available today; please upgrade from IE8 (or older) by clicking here: http://www.google.com/chrome,no,humour;technology;twitter-meta,humour; tech,
1060046145936777217,visakanv,top_rt,https://x.com/visakanv/status/1060046145936777217,"Wife and I were laughing about this last night: the thing nobody quite tells you about marriage is: you’re choosing the person in life who’s going to upset, disappoint annoy and frustrate you more than anybody else",no,relationships;humour;mental-health,relationships; humour; marriage,
1286271092840001537,sharanvkaur,top_rt,https://x.com/sharanvkaur/status/1286271092840001537,this is Too Much https://t.co/p3GRmPlo6g,yes,humour;online-life;culture,Humour; marketing,
1983919501046350094,xsphi,top_rt,https://x.com/xsphi/status/1983919501046350094,I really appreciate the term crashing out. never before has there been a value-neutral way to say someone is having a mental health episode,no,mental-health;culture;language,Language; mental health,
1101337299525267457,mykola,top_rt,https://x.com/mykola/status/1101337299525267457,lol what a great definition of 'eventual consistency' https://t.co/dUy6xq0UrW,yes,humour;technology;creativity,Software development; humour,
284886473671602177,patio11,top_rt,https://x.com/patio11/status/284886473671602177,"Blizzard password reset secret Q: ""Who was the second person you kissed?"" Being a bit optimistic there, aren't we guys.",no,humour;technology;identity,humour,
1942718304847880563,eigenrobot,top_rt,https://x.com/eigenrobot/status/1942718304847880563,lol they turned off grok chat but its still generating text in images https://t.co/a5ULFiAmLs,yes,humour;technology;confronting,humour; LLMs; AI governance; AI,
1999240556438851588,TylerAlterman,top_rt,https://x.com/TylerAlterman/status/1999240556438851588,"It wasn't so long ago that this would have been seen as proof of divinity rather than just ""known atmospheric phenomenon."" Maybe now it can be both",no,epistemology;spirituality;meaning,Nature; spirituality; epistemics,
650946536340242432,patio11,top_rt,https://x.com/patio11/status/650946536340242432,"This is a real phenomenon. (h/t https://t.co/SFuZ5q8gAD ) You get ""tracked into"" being a LoB programmer. http://t.co/fUhMib7drK",yes,technology;career;practical-philosophy,software development; career; labour,
990570427113136130,visakanv,top_rt,https://x.com/visakanv/status/990570427113136130,https://t.co/09GMaJaTEa,yes,culture;observation;humour,Culture; humour,
1911134094752358640,eigenrobot,top_rt,https://x.com/eigenrobot/status/1911134094752358640,"(in the car)

4yo: (tears paper)

4yo: NOOOOO. My paper is teared!

Me: Kiddo. If you don't want your paper torn, you can just not tear your paper.

4yo: NO. DADDY don't DO it. Stop telling me things I don't want to learn!",no,parenting;humour;confronting,Parenting; humour,
1774174326847385721,DanielleFong,top_rt,https://x.com/DanielleFong/status/1774174326847385721,https://t.co/LO5VaLPgtw https://t.co/3XYvKvih90,yes,humour;culture;online-life,cybersecurity; autism; open source; humour,
1829517412460540379,DefenderOfBasic,top_rt,https://x.com/DefenderOfBasic/status/1829517412460540379,"the most damaging thing that school, homework, and the 9-5 does to the human soul is making you feel like there's an amount of work you can do after which you'll be ""done""",no,productivity;meaning;confronting,practical-philosophy; education; work; meaning,
2046293265977417885,QiaochuYuan,top_likes,https://x.com/QiaochuYuan/status/2046293265977417885,"the exoteric understanding of karma is that god punishes evil people directly with lightning bolts from the sky. this is obvious nonsense as any cursory inspection if the world reveals. the esoteric understanding of karma is that it is literally ordinary non-supernatural causality, not in the physics sense but in the sense of how the world natively responds to goodness and evil. evil is inherently destructive of goodness, it means eating the seedcorn so you starve next winter, it means taxing the peasants into oblivion so they don’t have anything you can tax anymore. evil can gain in the short term by vampirically leeching off of goodness but this structurally never works in the long term and makes you enemies in the medium term. goodness and only goodness is what produces real flourishing. that’s karma",no,epistemology;religion;practical-philosophy,World-modelling; Philosophy; Spirituality; Ethics,"On why I’ve tagged this philosophy instead of Practical-philosophy: this tweet is arguing for a position about how reality works, not giving you a behavioural heuristic. Pure philosophy. Practical philosophy is applied wisdom about how to live - heuristics, reframes, default rules, praxis. personal operating principles. It's philosophy that cashes out in behaviour rather than staying abstract. (Obviously there is a vague boundary here.) Also worth noting: The distinction from psychology: psychology explains why people behave as they do; practical philosophy prescribes how to behave. They overlap when a psychological insight becomes actionable. Also introducing the tag World-modelling. Working definition here is: theories or frameworks about how reality operates at a macro or systemic level - causal structures, feedback loops, incentive dynamics, etc. Distinct from pure philosophy (which interrogates concepts) and epistemics (which is about how we know things). Closer to: ""here is how the world actually works."""
1791747598316961988,inkolore_,top_likes,https://x.com/inkolore_/status/1791747598316961988,"It's pretty crazy the extent to which people's lives is literally bottleneck by their imagination of what their life can be.
Like there was tweet floating around about ""what hobbies are there past 25 besides cooking and exercising"" and someone quote-posting, saying how they",no,ambition;self-improvement;creativity,Practical-philosophy; Psychology,
1662053151309172736,visakanv,top_likes,https://x.com/visakanv/status/1662053151309172736,the plane studying stance is my favorite part https://t.co/zE6r8Cbi95,yes,humour;culture;twitter-meta,Unidentifiable (the media has been removed),
1914743990508802464,eigenrobot,top_likes,https://x.com/eigenrobot/status/1914743990508802464,"i guess i'm mostly surprised this wasn't already allowed?

what https://t.co/AETjc1WHcL",yes,technology;confronting;politics,Politics; LGBTQ; education,
1917110027397050800,_brentbaum,top_likes,https://x.com/_brentbaum/status/1917110027397050800,"all you need to know about spain is that, within 2 hours of the power going off for the whole country… 

the beaches were packed, bands were playing in every square, and people were in the streets laughing and dancing",no,culture;community;nostalgia,Culture; community,
1703765263567507770,kidcorvid,top_likes,https://x.com/kidcorvid/status/1703765263567507770,“selfcest shippers DNI” i don’t know how to tell you that selfcest is not real and cannot happen in real life,no,humour;online-life;culture,Humour; Internet-culture,
1441997534738595840,goblinodds,top_likes,https://x.com/goblinodds/status/1441997534738595840,"BDSM references hit different ever since i accidentally went to a sex dungeon and learned that the venn diagram of ""people who are into kink"" and ""people who are into LARPing and board game nights"" is a circle",no,humour;community;culture,Humour; Sexuality,
2003325203615744205,visakanv,top_likes,https://x.com/visakanv/status/2003325203615744205,@JSMilbank my favorite suggestion to combat this misunderstanding:,no,politics;confronting;twitter-meta,Humour; Design; Public-epistemics,"Public-epistemics is about how beliefs form and propagate at a societal level: misperceptions, framing effects, echo chambers, science communication failures … we’ll keep using “epistemics” simpliciter for more like “personal epistemics”"
2027060720295350755,JustAnkurBagchi,top_likes,https://x.com/JustAnkurBagchi/status/2027060720295350755,"Indians have to step up to defend Modi from idiots like Sneako. This is pure racism and we shouldn't laugh along just because we don't agree with Modi.

Priest king or dictator, Modi is ours to crap on. Not theirs.

Apes together strong.",no,politics;social-dynamics,politics,"This is *almost* social-dynamics, but is very clearly political, and only very secondarily about social dynamics"
721180324034519040,visakanv,top_likes,https://x.com/visakanv/status/721180324034519040,"me: I love you

wife: how much

me: why this obsession with quantification 

wife: what gets measured gets managed",no,relationships;humour,√,
2004049173499596847,aster_foxxo,top_likes,https://x.com/aster_foxxo/status/2004049173499596847,"@BIAOMT_J1513 You’re right, I’m building an unsafe habit by looking down this. https://t.co/sWID2FmEYU",yes,unclassified,humour,
1832620091424567627,slimepriestess,top_likes,https://x.com/slimepriestess/status/1832620091424567627,fixed it https://t.co/Hq0ulOCSnu https://t.co/t3WxoPi0XP,yes,humour,√,
1221847321606074368,mykola,top_likes,https://x.com/mykola/status/1221847321606074368,"Autism: ""Let me focus on this subject for 300 hours.""

ADHD: ""Let me change my focus every 15 seconds.""

Autism + ADHD: ""Let me tell you superficial details about 10,000 shiny things.""",no,neurodiversity;humour,√,
1853985857058767253,eigenrobot,top_likes,https://x.com/eigenrobot/status/1853985857058767253,"the strongest argument against UBI is europe

relative to the US they have tons of extra free time and income redistribution and they do absolutely nothing useful with it",no,politics;world-modelling,policy;world-modelling,
1938046721373655066,eigenrobot,top_likes,https://x.com/eigenrobot/status/1938046721373655066,"my advice is if you decide to go on a run for the first time in half a decade or more, don't do it in 94% humidity",no,practical-philosophy;humour,humour,"this isn’t serious practical philosophy really, it’s almost entirely a joke"
1597984904402591745,vividvoid,top_likes,https://x.com/vividvoid/status/1597984904402591745,gm https://t.co/FeXHljTV8P,yes,unclassified,practical-philosophy,
1868709034268017048,TylerAlterman,top_likes,https://x.com/TylerAlterman/status/1868709034268017048,"I have found this to be trueUniversal extroverts either have resilient, adaptable nervous systems or (more often) they are taking in less information https://t.co/nCdKFw0Ele",no,psychology;epistemics,psychology,this is nothing to do with epistemics!
1768610093753335850,maebichka,top_likes,https://x.com/maebichka/status/1768610093753335850,Unironically there's something deep and spiritually advanced about this https://t.co/7VkUHydxYJ,no,spirituality;humour,practical-philosophy;psychology,"The reframe-your-environment-to-change-your-behaviour mechanism is psychology. You are over-indexing on the quoted word “spiritually”. This is humorous, but humour isn’t the main point"
1965487155356332467,IvanVendrov,top_likes,https://x.com/IvanVendrov/status/1965487155356332467,"Wow did not expect to become main character this way.

Seems like a culture clash between my community's norms (directly stating disagreement is a mark of respect) and hers (disagreeing so directly is disrespectful, reads as putting someone down)

Sad because I really do think the Hegelians have something important to say about AI and how we can respond to it psycho-socially",no,social-dynamics;communication,√,
1295045258338865152,metachirality,top_likes,https://x.com/metachirality/status/1295045258338865152,@cistruggletweet https://t.co/WTMI6vw5qz,yes,unclassified,√,"this is a reply to a removed tweet, there’s no way of knowing the theme"
906384638733467648,patio11,top_likes,https://x.com/patio11/status/906384638733467648,It occurs to me that my hobby in writing letters about the Fair Credit Reporting Act is suddenly topical! So some quick opinionated advice:,no,policy,√,
1783091239895584881,the_wilderless,top_likes,https://x.com/the_wilderless/status/1783091239895584881,"@georgejrjrjr idk but watching comedies with my partner is painful, she keeps the subtitles on and it always ruins the timing of jokes",no,communication;relationships,humour,"this is just kinda twitter chit chat… not worth tagging beyond humour, barely worth tagging at all"
1101337299525267457,mykola,top_likes,https://x.com/mykola/status/1101337299525267457,lol what a great definition of 'eventual consistency' https://t.co/dUy6xq0UrW,yes,software-development;humour,√,
1831104024612896795,GarrisonLovely,top_likes,https://x.com/GarrisonLovely/status/1831104024612896795,"Seems like more people should be talking about how a libertarian charter city startup funded by Sam Altman, Marc Andreessen, and Peter Thiel is trying to bankrupt Honduras.Próspera is suing Honduras to the tune of $11B (GDP is $32B) and is expected to win, per the NYT 🧵 https://t.co/RjVPzkco6a",yes,politics;power-dynamics,politics;power-dynamics;policy-and-governance,Expanding “policy” to “policy-and-governance”. This tweet warrants that tag because the Próspera case is substantive policy/legal/economic content
1796264992297148882,eshear,top_likes,https://x.com/eshear/status/1796264992297148882,"This a beautiful proof that atoms must be conscious, actually https://t.co/ujme1kQt9N",no,philosophy;humour,philosophy,There’s something a bit funny about this but humour isn’t the main point
1659948198838796289,eigenrobot,top_likes,https://x.com/eigenrobot/status/1659948198838796289,the nice thing abt yakuza is they have a public festival where they pose for cameras with their tattoos and make a big deal of how theyre a friendly part of the community and i think thats charming and strictly superior to american gangs https://t.co/Qckdp917Nl,no,culture;social-dynamics,culture,
1659248501254135808,slimepriestess,top_likes,https://x.com/slimepriestess/status/1659248501254135808,"""I'm an evil bitch, I don't give a fuck, I'm NOT nice!"" (extremely nice girl who just set one boundary)

""What do you mean? Of course I'm nice."" (girl who is about to commit five war crimes)",no,humour;psychology,√,
1961027474495770792,visakanv,top_likes,https://x.com/visakanv/status/1961027474495770792,@cljack I always pull this up,no,unclassified,humour;social-dynamics,
1431717876650545153,michaelcurzi,top_likes,https://x.com/michaelcurzi/status/1431717876650545153,"Colonel, I’m trying to erase the whiteboard, but I’m dummy thicc, and the clapping of my ass cheeks keeps alerting the students https://t.co/EN9qkUgMoN",yes,humour,√,
1976511365356441833,aliceisplaying,top_likes,https://x.com/aliceisplaying/status/1976511365356441833,i've been blackpilled on this graph ever since i learned it only counts commits for main branches,no,software-development;world-modelling,software-development;career,"This is world-modelling about a very scoped topic—the GitHub graph as proxy for productivity/status. Which is directly career-relevant, hence the career tag. The very limited scope of the “world-modelling” here should rule it out as an actual instance of “macro” world-modelling, which is what this tag is intended for."
2039561643844415724,gnostrils,top_likes,https://x.com/gnostrils/status/2039561643844415724,identifying mushrooms be like https://t.co/0YXKi9etPL,yes,humour,humour;nature,
1185299145504018432,gnostrils,top_likes,https://x.com/gnostrils/status/1185299145504018432,"Airbnb Math:

$40/night x 2 nights = $164",no,humour;economics,√,
2030656994969854120,christineist,top_likes,https://x.com/christineist/status/2030656994969854120,i had a weird experience while meditating where my brain opened a new brain to think about things while my first brain kept meditating,no,spirituality;embodiment,meditation,starting new meditation tag! This topic is important enough on TPOT to warrant its own tag
1871519681309552661,mechanical_monk,top_likes,https://x.com/mechanical_monk/status/1871519681309552661,"the concept of talent is an infohazard and a scourge

""i suck at drawing haha"" yes because you never deliberately practiced it. you have the same amount of drawing skill as everyone else who never practiced, namely zero. you have exactly the level of skill that one would expect",no,practical-philosophy;psychology,practical-philosophy;psychology;education,
2036952566672875955,myhandle,top_likes,https://x.com/myhandle/status/2036952566672875955,if someone offered me $26M for my farm but I wanted to keep farming I would take the money and buy a bigger farm,no,practical-philosophy;humour,practical-philosophy;economics,"Humour isn’t the main point of this tweet, even though it is a bit funny"
1540716423139426305,Ben_Reinhardt,top_likes,https://x.com/Ben_Reinhardt/status/1540716423139426305,I wonder if 50 years from now we're going to look back at how we've redesigned our world around computers with the same regret that people look back at how we redesigned cities around cars. 🤔,no,world-modelling;urbanism,world-modelling;technology,The car/city thing is a rhetorical device to make the tech point land - this isn’t really substantively about urbanism
1846182088388550993,DefenderOfBasic,top_likes,https://x.com/DefenderOfBasic/status/1846182088388550993,"ok ok, they ALREADY did the thing where they record a message and play it back to see if it does the thing. This is NOT like recording a tiger sound that scares off the birds: this is the *sound* the birds make *to each other* that means ""danger"" https://t.co/B11AxQONrP",yes,science;nature,√,
1993710011609203034,vividvoid,top_likes,https://x.com/vividvoid/status/1993710011609203034,gm https://t.co/Otq60knG4j,yes,unclassified,practical-philosophy,
1938379208897773963,chrislakin,top_likes,https://x.com/chrislakin/status/1938379208897773963,"If you make &gt;$300k/yr why aren’t you announcing random $1,000 prizes every Saturday for whatever you want to see happen in the world? 

$1k prize for best blog post on X, $1k or best art like Y, $1k for best _____. High agency mindset",no,practical-philosophy;economics,practical-philosophy,"This is about agency and action (which is practical philosophy), not markets or incentives (which would be economics)"
1054637891085918209,robinhouston,top_likes,https://x.com/robinhouston/status/1054637891085918209,A curious situation. The best known lower bound for the minimal length of superpermutations was proved by an anonymous user of a wiki mainly devoted to anime. https://t.co/z3wVAcUJl1,no,science;internet-culture,√,
1952177568247071003,goblinodds,top_likes,https://x.com/goblinodds/status/1952177568247071003,"get home, smell gas in apartment
whatre u supposed to do?
we call the gas company
tell to the doorman
doorman sends a maintenance guy to check it out
maintenance guy immediately turns on the burners
apparently it's fine",no,humour,policy-and-governance;humour,"The thread continues to make a serious point about governance: “my assumption is that NYC has a load of insane hostile regulations and this is too annoying for its denizens so everyone just ignores every rule, every law, and common sense” … genuinely hard to tell from the top-level tweet though, and the LLM didn’t see the rest of the thread"
1828137937646793078,univrsw3th4rt,top_likes,https://x.com/univrsw3th4rt/status/1828137937646793078,i looked like this in high school but nobody was interested in me so i figured i was ugly 👍🏻 https://t.co/00NXK53ur0 https://t.co/FA8uGofRxN,yes,identity;psychology,psychology;social-dynamics;identity,
1951438215438827642,GeorgeJourneys,top_likes,https://x.com/GeorgeJourneys/status/1951438215438827642,The old joke was that jogging would add three years to your life.  But those three years would be spent jogging.,no,humour;practical-philosophy,humour;practical-philosophy;relationships,"Quoted tweet reads “dating these “don’t die” guys is insufferable. he won’t have a glass of wine with you, says 9pm is too “late” to go to ur friend’s party. sure he might live forever but not with me” — which is about dating and therefore relationships. Is the LLM reading necessary context? (E.g. quoted tweets)"
2004978122853417358,demiurgently,top_likes,https://x.com/demiurgently/status/2004978122853417358,beautiful baby girl born on dec 25 (which was also my 29th birthday!) 🎄🤍 https://t.co/eOO9Z9YNlc,yes,community,unclassified,"Personal life announcements with no intellectual or observational content belong in unclassified — the tweet exists to share a moment, not to convey a transferable idea."
1742329294561722781,visakanv,top_likes,https://x.com/visakanv/status/1742329294561722781,"this is the animation equivalent of my frustration with most mainstream writing, which is that everybody uses the same goddamn grammar https://t.co/3qQZqzpgr7",no,language;creativity,aesthetics;creativity,"The tweet is about visual grammar and formulaic expression in animation - the homogenisation of a craft. aesthetics captures that precisely. language would apply if the subject were literally linguistic or rhetorical; here ""grammar"" is a metaphor for visual style, and the actual complaint is aesthetic conformity."
2010791504055603703,eigenrobot,top_likes,https://x.com/eigenrobot/status/2010791504055603703,https://t.co/99F8OpKHdH,yes,politics;social-justice,humour;psychology,
990570427113136130,visakanv,top_likes,https://x.com/visakanv/status/990570427113136130,https://t.co/09GMaJaTEa,yes,culture,world-modelling;culture;economics,"world-modelling - ""we already live in a boring dystopia"" is a macro claim about how the world actually operates, framed as a corrective to sci-fi dystopia fantasies. culture - these images collectively diagnose the texture of contemporary life under late capitalism; the observation is cultural.
economics - several images directly show economic precarity (donating plasma for books, the donut shop's gruelling hours, the resume) - economic conditions are the substance, not just backdrop."
1827833799587291169,AnthonyCastrio,top_likes,https://x.com/AnthonyCastrio/status/1827833799587291169,@historyinmemes sadly today's generation will never be able to afford their own private island,no,economics;humour,√,
1763054077406011714,visakanv,top_likes,https://x.com/visakanv/status/1763054077406011714,this did work out for me lol https://t.co/QYkHeJmaDO,yes,humour,epistemics; practical-philosophy,"The thread's core point is ""navigating by social consensus is groupthink; do the math yourself"" - that's epistemic independence and calibration. But it cashes out as a behavioural prescription, so practical-philosophy too"
1814150730472661121,eigenrobot,top_likes,https://x.com/eigenrobot/status/1814150730472661121,idk who needs to hear this but your parents don't give a shit about your career they want grandkids and they want to die before you do,no,parenting;practical-philosophy,√,
1851955932105970012,visakanv,top_qt,https://x.com/visakanv/status/1851955932105970012,"was talking with a fellow dad who was struggling with making certain decisions, like when to be tough, when to indulge, how do you know if you’re going too far, etc. I found myself saying: just imagine that your child’s adult self is in the room watching you. in a sense, they are",no,parenting;practical-philosophy,√,
1321308968136765440,patio11,top_qt,https://x.com/patio11/status/1321308968136765440,A thing people inside industries understand that outsiders don’t: how much of the world is caused by the career incentives presented to individuals.,no,world-modelling;career,world-modelling;economics,The tweet isn't about navigating your own career - it's a macro claim about how institutional behaviour and world outcomes are explained by incentive structures. economics captures that causal mechanism precisely. career would apply if the point were advice to individuals about their professional lives.
